Favorite,Commercial Part No,Part No,Reference,Marketing Status,Unit Price for 10kU (US$),Frequency,Core,SPI,UART,Ethernet,Ethernet Port,Quad SPI Total,QUADSPI,OCTOSPI
,STM32L151RBH6ATR,STM32L151RB-A,STM32L151RBHxA,NRND,2.9444,32 MHz,Arm Cortex-M3,2,0,,0,0,0,0
,STM32L151RBH6D,STM32L151RB,STM32L151RBHx,NRND,NA,32 MHz,Arm Cortex-M3,2,0,,0,0,0,0
,STM32L151RBH6TR,STM32L151RB,STM32L151RBHx,NRND,NA,32 MHz,Arm Cortex-M3,2,0,,0,0,0,0
,STM32L151RBH6TTR,STM32L151RB,STM32L151RBHx,NRND,NA,32 MHz,Arm Cortex-M3,2,0,,0,0,0,0
,STM32L151RBT6,STM32L151RB,STM32L151RBTx,NRND,NA,32 MHz,Arm Cortex-M3,2,0,,0,0,0,0
,STM32L151RBT6A,STM32L151RB-A,STM32L151RBTxA,NRND,2.9444,32 MHz,Arm Cortex-M3,2,0,,0,0,0,0
,STM32L151RBT6ATR,STM32L151RB-A,STM32L151RBTxA,NRND,2.9444,32 MHz,Arm Cortex-M3,2,0,,0,0,0,0
,STM32L151RBT6D,STM32L151RB,STM32L151RBTx,NRND,NA,32 MHz,Arm Cortex-M3,2,0,,0,0,0,0
,STM32L151RBT6TR,STM32L151RB,STM32L151RBTx,NRND,NA,32 MHz,Arm Cortex-M3,2,0,,0,0,0,0
,STM32L151RBT7A,STM32L151RB-A,STM32L151RBTxA,NRND,3.1505,32 MHz,Arm Cortex-M3,2,0,,0,0,0,0
,STM32L151RBT7ATR,STM32L151RB-A,STM32L151RBTxA,NRND,3.1505,32 MHz,Arm Cortex-M3,2,0,,0,0,0,0
,STM32L151RCT6,STM32L151RC,STM32L151RCTx,NRND,3.3363,32 MHz,Arm Cortex-M3,3,0,,0,0,0,0
,STM32L151RCT6A,STM32L151RC-A,STM32L151RCTxA,NRND,NA,32 MHz,Arm Cortex-M3,3,0,,0,0,0,0
,STM32L151RCT6ATR,STM32L151RC-A,STM32L151RCTxA,NRND,NA,32 MHz,Arm Cortex-M3,3,0,,0,0,0,0
,STM32L151RCT6TR,STM32L151RC,STM32L151RCTx,NRND,3.3363,32 MHz,Arm Cortex-M3,3,0,,0,0,0,0
,STM32L151RCY6TR,STM32L151RC,STM32L151RCYx,NRND,3.691,32 MHz,Arm Cortex-M3,3,0,,0,0,0,0
,STM32L151RDT6,STM32L151RD,STM32L151RDTx,NRND,3.9688,32 MHz,Arm Cortex-M3,3,2,,0,0,0,0
,STM32L151RDT6TR,STM32L151RD,STM32L151RDTx,NRND,3.9688,32 MHz,Arm Cortex-M3,3,2,,0,0,0,0
,STM32L151RDT7,STM32L151RD,STM32L151RDTx,NRND,4.2466,32 MHz,Arm Cortex-M3,3,2,,0,0,0,0
,STM32L151RDY6TR,STM32L151RD,STM32L151RDYx,NRND,3.691,32 MHz,Arm Cortex-M3,3,2,,0,0,0,0
,STM32L151RET6,STM32L151RE,STM32L151RETx,NRND,4.4748,32 MHz,Arm Cortex-M3,3,2,,0,0,0,0
,STM32L151RET6TR,STM32L151RE,STM32L151RETx,NRND,4.4748,32 MHz,Arm Cortex-M3,3,2,,0,0,0,0
,STM32L151UCY6DTR,STM32L151UC,STM32L151UCYx,NRND,3.1027,32 MHz,Arm Cortex-M3,3,0,,0,0,0,0
,STM32L151UCY6TR,STM32L151UC,STM32L151UCYx,NRND,3.1027,32 MHz,Arm Cortex-M3,3,0,,0,0,0,0
,STM32L151UCY7TR,STM32L151UC,STM32L151UCYx,NRND,3.3199,32 MHz,Arm Cortex-M3,3,0,,0,0,0,0
,STM32L151V8H6,STM32L151V8,STM32L151V8Hx,NRND,NA,32 MHz,Arm Cortex-M3,2,0,,0,0,0,0
,STM32L151V8H6A,STM32L151V8-A,STM32L151V8HxA,NRND,3.1025,32 MHz,Arm Cortex-M3,2,0,,0,0,0,0
,STM32L151V8T6,STM32L151V8,STM32L151V8Tx,NRND,NA,32 MHz,Arm Cortex-M3,2,0,,0,0,0,0
,STM32L151V8T6A,STM32L151V8-A,STM32L151V8TxA,NRND,3.1025,32 MHz,Arm Cortex-M3,2,0,,0,0,0,0
,STM32L151VBH6,STM32L151VB,STM32L151VBHx,NRND,NA,32 MHz,Arm Cortex-M3,2,0,,0,0,0,0
,STM32L151VBH6A,STM32L151VB-A,STM32L151VBHxA,NRND,3.4504,32 MHz,Arm Cortex-M3,2,0,,0,0,0,0
,STM32L151VBH6D,STM32L151VB,STM32L151VBHx,NRND,NA,32 MHz,Arm Cortex-M3,2,0,,0,0,0,0
,STM32L151VBH6TR,STM32L151VB,STM32L151VBHx,NRND,NA,32 MHz,Arm Cortex-M3,2,0,,0,0,0,0
,STM32L151VBT6,STM32L151VB,STM32L151VBTx,NRND,NA,32 MHz,Arm Cortex-M3,2,0,,0,0,0,0
,STM32L151VBT6A,STM32L151VB-A,STM32L151VBTxA,NRND,3.4504,32 MHz,Arm Cortex-M3,2,0,,0,0,0,0
,STM32L151VBT6ATR,STM32L151VB-A,STM32L151VBTxA,NRND,3.4504,32 MHz,Arm Cortex-M3,2,0,,0,0,0,0
,STM32L151VBT6D,STM32L151VB,STM32L151VBTx,NRND,NA,32 MHz,Arm Cortex-M3,2,0,,0,0,0,0
,STM32L151VBT6TR,STM32L151VB,STM32L151VBTx,NRND,NA,32 MHz,Arm Cortex-M3,2,0,,0,0,0,0
,STM32L151VCH6,STM32L151VC,STM32L151VCHx,NRND,3.9881,32 MHz,Arm Cortex-M3,3,0,,0,0,0,0
,STM32L151VCH6TR,STM32L151VC,STM32L151VCHx,NRND,3.9881,32 MHz,Arm Cortex-M3,3,0,,0,0,0,0
,STM32L151VCT6A,STM32L151VC-A,STM32L151VCTxA,NRND,NA,32 MHz,Arm Cortex-M3,3,0,,0,0,0,0
,STM32L151VCT6ATR,STM32L151VC-A,STM32L151VCTxA,NRND,NA,32 MHz,Arm Cortex-M3,3,0,,0,0,0,0
,STM32L151VCT6D,STM32L151VC,STM32L151VCTx,NRND,3.9881,32 MHz,Arm Cortex-M3,3,0,,0,0,0,0
,STM32L151VCT6TR,STM32L151VC,STM32L151VCTx,NRND,3.9881,32 MHz,Arm Cortex-M3,3,0,,0,0,0,0
,STM32L151VDT6,STM32L151VD,STM32L151VDTx,NRND,4.6206,32 MHz,Arm Cortex-M3,3,2,,0,0,0,0
,STM32L151VDT6TR,STM32L151VD,STM32L151VDTx,NRND,4.6206,32 MHz,Arm Cortex-M3,3,2,,0,0,0,0
,STM32L151VDT7X,STM32L151VD-X,STM32L151VDTxX,NRND,5.043,32 MHz,Arm Cortex-M3,3,2,,0,0,0,0
,STM32L151VDY6XTR,STM32L151VD-X,STM32L151VDYxX,NRND,4.2972,32 MHz,Arm Cortex-M3,3,2,,0,0,0,0
,STM32L151VET6,STM32L151VE,STM32L151VETx,NRND,5.1267,32 MHz,Arm Cortex-M3,3,2,,0,0,0,0
,STM32L151VET6D,STM32L151VE,STM32L151VETx,NRND,5.1267,32 MHz,Arm Cortex-M3,3,2,,0,0,0,0
,STM32L151VET6DTR,STM32L151VE,STM32L151VETx,NRND,5.1267,32 MHz,Arm Cortex-M3,3,2,,0,0,0,0
,STM32L151VET6TR,STM32L151VE,STM32L151VETx,NRND,5.1267,32 MHz,Arm Cortex-M3,3,2,,0,0,0,0
,STM32L151VET7,STM32L151VE,STM32L151VETx,NRND,5.4855,32 MHz,Arm Cortex-M3,3,2,,0,0,0,0
,STM32L151VEY6TR,STM32L151VE,STM32L151VEYx,NRND,4.7678,32 MHz,Arm Cortex-M3,3,2,,0,0,0,0
,STM32L151ZCT6,STM32L151ZC,STM32L151ZCTx,NRND,5.3164,32 MHz,Arm Cortex-M3,3,0,,0,0,0,0
,STM32L151ZCT6TR,STM32L151ZC,STM32L151ZCTx,NRND,5.3164,32 MHz,Arm Cortex-M3,3,0,,0,0,0,0
,STM32L151ZDT6,STM32L151ZD,STM32L151ZDTx,NRND,5.949,32 MHz,Arm Cortex-M3,3,2,,0,0,0,0
,STM32L151ZET6,STM32L151ZE,STM32L151ZETx,NRND,6.455,32 MHz,Arm Cortex-M3,3,2,,0,0,0,0
,STM32L152C6T6,STM32L152C6,STM32L152C6Tx,NRND,NA,32 MHz,Arm Cortex-M3,2,0,,0,0,0,0
,STM32L152C6T6A,STM32L152C6-A,STM32L152C6TxA,NRND,2.1854,32 MHz,Arm Cortex-M3,2,0,,0,0,0,0
,STM32L152C6U6,STM32L152C6,STM32L152C6Ux,NRND,NA,32 MHz,Arm Cortex-M3,2,0,,0,0,0,0
,STM32L152C6U6A,STM32L152C6-A,STM32L152C6UxA,NRND,2.1854,32 MHz,Arm Cortex-M3,2,0,,0,0,0,0
,STM32L152C8T6,STM32L152C8,STM32L152C8Tx,NRND,NA,32 MHz,Arm Cortex-M3,2,0,,0,0,0,0
,STM32L152C8T6A,STM32L152C8-A,STM32L152C8TxA,NRND,2.5016,32 MHz,Arm Cortex-M3,2,0,,0,0,0,0
,STM32L152C8U6,STM32L152C8,STM32L152C8Ux,NRND,NA,32 MHz,Arm Cortex-M3,2,0,,0,0,0,0
,STM32L152C8U6A,STM32L152C8-A,STM32L152C8UxA,NRND,2.5016,32 MHz,Arm Cortex-M3,2,0,,0,0,0,0
,STM32L152CBT6,STM32L152CB,STM32L152CBTx,NRND,NA,32 MHz,Arm Cortex-M3,2,0,,0,0,0,0
,STM32L152CBT6A,STM32L152CB-A,STM32L152CBTxA,NRND,2.8495,32 MHz,Arm Cortex-M3,2,0,,0,0,0,0
,STM32L152CBU6,STM32L152CB,STM32L152CBUx,NRND,NA,32 MHz,Arm Cortex-M3,2,0,,0,0,0,0
,STM32L152CBU6A,STM32L152CB-A,STM32L152CBUxA,NRND,2.8495,32 MHz,Arm Cortex-M3,2,0,,0,0,0,0
,STM32L152CCT6,STM32L152CC,STM32L152CCTx,NRND,3.3872,32 MHz,Arm Cortex-M3,3,0,,0,0,0,0
,STM32L152CCT6D,STM32L152CC,STM32L152CCTx,NRND,3.3872,32 MHz,Arm Cortex-M3,3,0,,0,0,0,0
,STM32L152CCU6,STM32L152CC,STM32L152CCUx,NRND,3.3872,32 MHz,Arm Cortex-M3,3,0,,0,0,0,0
,STM32L152CCU6D,STM32L152CC,STM32L152CCUx,NRND,3.3872,32 MHz,Arm Cortex-M3,3,0,,0,0,0,0
,STM32L152QCH6,STM32L152QC,STM32L152QCHx,NRND,5.1267,32 MHz,Arm Cortex-M3,3,0,,0,0,0,0
,STM32L152QDH6,STM32L152QD,STM32L152QDHx,NRND,5.7592,32 MHz,Arm Cortex-M3,3,2,,0,0,0,0
,STM32L152QEH6,STM32L152QE,STM32L152QEHx,NRND,6.2652,32 MHz,Arm Cortex-M3,3,2,,0,0,0,0
,STM32L152R6H6,STM32L152R6,STM32L152R6Hx,NRND,NA,32 MHz,Arm Cortex-M3,2,0,,0,0,0,0
,STM32L152R6H6A,STM32L152R6-A,STM32L152R6HxA,NRND,2.4384,32 MHz,Arm Cortex-M3,2,0,,0,0,0,0
,STM32L152R6T6,STM32L152R6,STM32L152R6Tx,NRND,NA,32 MHz,Arm Cortex-M3,2,0,,0,0,0,0
,STM32L152R6T6A,STM32L152R6-A,STM32L152R6TxA,NRND,2.4384,32 MHz,Arm Cortex-M3,2,0,,0,0,0,0
,STM32L152R6T6TR,STM32L152R6,STM32L152R6Tx,NRND,NA,32 MHz,Arm Cortex-M3,2,0,,0,0,0,0
,STM32L152R8H6,STM32L152R8,STM32L152R8Hx,NRND,NA,32 MHz,Arm Cortex-M3,2,0,,0,0,0,0
,STM32L152R8H6A,STM32L152R8-A,STM32L152R8HxA,NRND,2.7546,32 MHz,Arm Cortex-M3,2,0,,0,0,0,0
,STM32L152R8T6,STM32L152R8,STM32L152R8Tx,NRND,NA,32 MHz,Arm Cortex-M3,2,0,,0,0,0,0
,STM32L152R8T6A,STM32L152R8-A,STM32L152R8TxA,NRND,2.7546,32 MHz,Arm Cortex-M3,2,0,,0,0,0,0
,STM32L152R8T6ATR,STM32L152R8-A,STM32L152R8TxA,NRND,2.7546,32 MHz,Arm Cortex-M3,2,0,,0,0,0,0
,STM32L152R8T6TR,STM32L152R8,STM32L152R8Tx,NRND,NA,32 MHz,Arm Cortex-M3,2,0,,0,0,0,0
,STM32L152RBH6,STM32L152RB,STM32L152RBHx,NRND,NA,32 MHz,Arm Cortex-M3,2,0,,0,0,0,0
,STM32L152RBH6A,STM32L152RB-A,STM32L152RBHxA,NRND,3.1025,32 MHz,Arm Cortex-M3,2,0,,0,0,0,0
,STM32L152RBT6,STM32L152RB,STM32L152RBTx,NRND,NA,32 MHz,Arm Cortex-M3,2,0,,0,0,0,0
,STM32L152RBT6A,STM32L152RB-A,STM32L152RBTxA,NRND,3.1025,32 MHz,Arm Cortex-M3,2,0,,0,0,0,0
,STM32L152RCT6,STM32L152RC,STM32L152RCTx,NRND,3.4944,32 MHz,Arm Cortex-M3,3,0,,0,0,0,0
,STM32L152RCT6A,STM32L152RC-A,STM32L152RCTxA,NRND,NA,32 MHz,Arm Cortex-M3,3,0,,0,0,0,0
,STM32L152RCT6ATR,STM32L152RC-A,STM32L152RCTxA,NRND,NA,32 MHz,Arm Cortex-M3,3,0,,0,0,0,0
,STM32L152RCT6D,STM32L152RC,STM32L152RCTx,NRND,3.4944,32 MHz,Arm Cortex-M3,3,0,,0,0,0,0
,STM32L152RCT6TR,STM32L152RC,STM32L152RCTx,NRND,3.4944,32 MHz,Arm Cortex-M3,3,0,,0,0,0,0
,STM32L152RDT6,STM32L152RD,STM32L152RDTx,NRND,4.1269,32 MHz,Arm Cortex-M3,3,2,,0,0,0,0
,STM32L152RDY6TR,STM32L152RD,STM32L152RDYx,NRND,3.8491,32 MHz,Arm Cortex-M3,3,2,,0,0,0,0
,STM32L152RET6,STM32L152RE,STM32L152RETx,NRND,4.633,32 MHz,Arm Cortex-M3,3,2,,0,0,0,0
,STM32L152UCY6TR,STM32L152UC,STM32L152UCYx,NRND,3.2609,32 MHz,Arm Cortex-M3,3,0,,0,0,0,0
,STM32L152V8H6,STM32L152V8,STM32L152V8Hx,NRND,NA,32 MHz,Arm Cortex-M3,2,0,,0,0,0,0
,STM32L152V8H6A,STM32L152V8-A,STM32L152V8HxA,NRND,3.2607,32 MHz,Arm Cortex-M3,2,0,,0,0,0,0
,STM32L152V8H6TR,STM32L152V8,STM32L152V8Hx,NRND,NA,32 MHz,Arm Cortex-M3,2,0,,0,0,0,0
,STM32L152V8T6,STM32L152V8,STM32L152V8Tx,NRND,NA,32 MHz,Arm Cortex-M3,2,0,,0,0,0,0
,STM32L152V8T6A,STM32L152V8-A,STM32L152V8TxA,NRND,3.2607,32 MHz,Arm Cortex-M3,2,0,,0,0,0,0
,STM32L152V8T6TR,STM32L152V8,STM32L152V8Tx,NRND,NA,32 MHz,Arm Cortex-M3,2,0,,0,0,0,0
,STM32L152VBH6,STM32L152VB,STM32L152VBHx,NRND,NA,32 MHz,Arm Cortex-M3,2,0,,0,0,0,0
,STM32L152VBH6A,STM32L152VB-A,STM32L152VBHxA,NRND,3.6086,32 MHz,Arm Cortex-M3,2,0,,0,0,0,0
,STM32L152VBT6,STM32L152VB,STM32L152VBTx,NRND,NA,32 MHz,Arm Cortex-M3,2,0,,0,0,0,0
,STM32L152VBT6A,STM32L152VB-A,STM32L152VBTxA,NRND,3.6086,32 MHz,Arm Cortex-M3,2,0,,0,0,0,0
,STM32L152VBT6ATR,STM32L152VB-A,STM32L152VBTxA,NRND,3.6086,32 MHz,Arm Cortex-M3,2,0,,0,0,0,0
,STM32L152VBT6TR,STM32L152VB,STM32L152VBTx,NRND,NA,32 MHz,Arm Cortex-M3,2,0,,0,0,0,0
,STM32L152VCH6,STM32L152VC,STM32L152VCHx,NRND,4.1462,32 MHz,Arm Cortex-M3,3,0,,0,0,0,0
,STM32L152VCH6D,STM32L152VC,STM32L152VCHx,NRND,4.1462,32 MHz,Arm Cortex-M3,3,0,,0,0,0,0
,STM32L152VCT6,STM32L152VC,STM32L152VCTx,NRND,4.1462,32 MHz,Arm Cortex-M3,3,0,,0,0,0,0
,STM32L152VCT6A,STM32L152VC-A,STM32L152VCTxA,NRND,NA,32 MHz,Arm Cortex-M3,3,0,,0,0,0,0
,STM32L152VCT6D,STM32L152VC,STM32L152VCTx,NRND,4.1462,32 MHz,Arm Cortex-M3,3,0,,0,0,0,0
,STM32L152VCT6TR,STM32L152VC,STM32L152VCTx,NRND,4.1462,32 MHz,Arm Cortex-M3,3,0,,0,0,0,0
,STM32L152VDT6,STM32L152VD,STM32L152VDTx,NRND,4.7788,32 MHz,Arm Cortex-M3,3,2,,0,0,0,0
,STM32L152VDT6TR,STM32L152VD,STM32L152VDTx,NRND,4.7788,32 MHz,Arm Cortex-M3,3,2,,0,0,0,0
,STM32L152VDT6X,STM32L152VD-X,STM32L152VDTxX,NRND,4.8712,32 MHz,Arm Cortex-M3,3,2,,0,0,0,0
,STM32L152VET6,STM32L152VE,STM32L152VETx,NRND,5.2848,32 MHz,Arm Cortex-M3,3,2,,0,0,0,0
,STM32L152VET6D,STM32L152VE,STM32L152VETx,NRND,5.2848,32 MHz,Arm Cortex-M3,3,2,,0,0,0,0
,STM32L152VET6TR,STM32L152VE,STM32L152VETx,NRND,5.2848,32 MHz,Arm Cortex-M3,3,2,,0,0,0,0
,STM32L152VEY6TR,STM32L152VE,STM32L152VEYx,NRND,4.9259,32 MHz,Arm Cortex-M3,3,2,,0,0,0,0
,STM32L152ZCT6,STM32L152ZC,STM32L152ZCTx,NRND,5.4746,32 MHz,Arm Cortex-M3,3,0,,0,0,0,0
,STM32L152ZCT6TR,STM32L152ZC,STM32L152ZCTx,NRND,5.4746,32 MHz,Arm Cortex-M3,3,0,,0,0,0,0
,STM32L152ZDT6,STM32L152ZD,STM32L152ZDTx,NRND,6.1071,32 MHz,Arm Cortex-M3,3,2,,0,0,0,0
,STM32L152ZET6,STM32L152ZE,STM32L152ZETx,NRND,6.6131,32 MHz,Arm Cortex-M3,3,2,,0,0,0,0
,STM32L152ZET6D,STM32L152ZE,STM32L152ZETx,NRND,6.6131,32 MHz,Arm Cortex-M3,3,2,,0,0,0,0
,STM32L162QCH6,STM32L162QC,STM32L162QCHx,NRND,5.2215,32 MHz,Arm Cortex-M3,3,0,,0,0,0,0
,STM32L162QDH6,STM32L162QD,STM32L162QDHx,NRND,5.8541,32 MHz,Arm Cortex-M3,3,2,,0,0,0,0
,STM32L162QDH6DTR,STM32L162QD,STM32L162QDHx,NRND,5.8541,32 MHz,Arm Cortex-M3,3,2,,0,0,0,0
,STM32L162QDH6TR,STM32L162QD,STM32L162QDHx,NRND,5.8541,32 MHz,Arm Cortex-M3,3,2,,0,0,0,0
,STM32L162RCT6,STM32L162RC,STM32L162RCTx,NRND,3.5893,32 MHz,Arm Cortex-M3,3,0,,0,0,0,0
,STM32L162RCT6A,STM32L162RC-A,STM32L162RCTxA,NRND,NA,32 MHz,Arm Cortex-M3,3,0,,0,0,0,0
,STM32L162RCT6TR,STM32L162RC,STM32L162RCTx,NRND,3.5893,32 MHz,Arm Cortex-M3,3,0,,0,0,0,0
,STM32L162RDT6,STM32L162RD,STM32L162RDTx,NRND,4.2218,32 MHz,Arm Cortex-M3,3,2,,0,0,0,0
,STM32L162RDT6TR,STM32L162RD,STM32L162RDTx,NRND,4.2218,32 MHz,Arm Cortex-M3,3,2,,0,0,0,0
,STM32L162RDY6TR,STM32L162RD,STM32L162RDYx,NRND,3.944,32 MHz,Arm Cortex-M3,3,2,,0,0,0,0
,STM32L162RET6,STM32L162RE,STM32L162RETx,NRND,4.7279,32 MHz,Arm Cortex-M3,3,2,,0,0,0,0
,STM32L162RET6TR,STM32L162RE,STM32L162RETx,NRND,4.7279,32 MHz,Arm Cortex-M3,3,2,,0,0,0,0
,STM32L162VCH6,STM32L162VC,STM32L162VCHx,NRND,4.2411,32 MHz,Arm Cortex-M3,3,0,,0,0,0,0
,STM32L162VCH6TR,STM32L162VC,STM32L162VCHx,NRND,4.2411,32 MHz,Arm Cortex-M3,3,0,,0,0,0,0
,STM32L162VCT6,STM32L162VC,STM32L162VCTx,NRND,4.2411,32 MHz,Arm Cortex-M3,3,0,,0,0,0,0
,STM32L162VCT6A,STM32L162VC-A,STM32L162VCTxA,NRND,NA,32 MHz,Arm Cortex-M3,3,0,,0,0,0,0
,STM32L162VCT6D,STM32L162VC,STM32L162VCTx,NRND,4.2411,32 MHz,Arm Cortex-M3,3,0,,0,0,0,0
,STM32L162VDT6,STM32L162VD,STM32L162VDTx,NRND,4.8736,32 MHz,Arm Cortex-M3,3,2,,0,0,0,0
,STM32L162VDT6TR,STM32L162VD,STM32L162VDTx,NRND,4.8736,32 MHz,Arm Cortex-M3,3,2,,0,0,0,0
,STM32L162VDY6XTR,STM32L162VD-X,STM32L162VDYxX,NRND,4.5502,32 MHz,Arm Cortex-M3,3,2,,0,0,0,0
,STM32L162VET6,STM32L162VE,STM32L162VETx,NRND,5.3797,32 MHz,Arm Cortex-M3,3,2,,0,0,0,0
,STM32L162VET6TR,STM32L162VE,STM32L162VETx,NRND,5.3797,32 MHz,Arm Cortex-M3,3,2,,0,0,0,0
,STM32L162VEY6TR,STM32L162VE,STM32L162VEYx,NRND,5.0208,32 MHz,Arm Cortex-M3,3,2,,0,0,0,0
,STM32L162ZCT6,STM32L162ZC,STM32L162ZCTx,NRND,5.5694,32 MHz,Arm Cortex-M3,3,0,,0,0,0,0
,STM32L162ZDT6,STM32L162ZD,STM32L162ZDTx,NRND,6.202,32 MHz,Arm Cortex-M3,3,2,,0,0,0,0
,STM32L162ZET6,STM32L162ZE,STM32L162ZETx,NRND,6.708,32 MHz,Arm Cortex-M3,3,2,,0,0,0,0
,STM32L412C8T6,STM32L412C8,STM32L412C8Tx,Active,1.9221,80 MHz,Arm Cortex-M4,2,0,,0,1,1,0
,STM32L412C8U6,STM32L412C8,STM32L412C8Ux,Active,1.8328,80 MHz,Arm Cortex-M4,2,0,,0,1,1,0
,STM32L412C8U6TR,STM32L412C8,STM32L412C8Ux,Active,1.8328,80 MHz,Arm Cortex-M4,2,0,,0,1,1,0
,STM32L412CBT3,STM32L412CB,STM32L412CBTx,Active,2.5183,80 MHz,Arm Cortex-M4,2,0,,0,1,1,0
,STM32L412CBT3TR,STM32L412CB,STM32L412CBTx,Active,2.5183,80 MHz,Arm Cortex-M4,2,0,,0,1,1,0
,STM32L412CBT6,STM32L412CB,STM32L412CBTx,Active,2.1898,80 MHz,Arm Cortex-M4,2,0,,0,1,1,0
,STM32L412CBT6P,STM32L412CB,STM32L412CBTxP,Active,2.1898,80 MHz,Arm Cortex-M4,2,0,,0,1,1,0
,STM32L412CBT6TR,STM32L412CB,STM32L412CBTx,Active,2.1898,80 MHz,Arm Cortex-M4,2,0,,0,1,1,0
,STM32L412CBU6,STM32L412CB,STM32L412CBUx,Active,2.1006,80 MHz,Arm Cortex-M4,2,0,,0,1,1,0
,STM32L412CBU6P,STM32L412CB,STM32L412CBUxP,Active,2.1006,80 MHz,Arm Cortex-M4,2,0,,0,1,1,0
,STM32L412CBU6TR,STM32L412CB,STM32L412CBUx,Active,2.1006,80 MHz,Arm Cortex-M4,2,0,,0,1,1,0
,STM32L412K8T6,STM32L412K8,STM32L412K8Tx,Active,1.8328,80 MHz,Arm Cortex-M4,1,0,,0,1,1,0
,STM32L412K8T6TR,STM32L412K8,STM32L412K8Tx,Active,1.8328,80 MHz,Arm Cortex-M4,1,0,,0,1,1,0
,STM32L412K8U6,STM32L412K8,STM32L412K8Ux,Active,1.7436,80 MHz,Arm Cortex-M4,1,0,,0,1,1,0
,STM32L412K8U6TR,STM32L412K8,STM32L412K8Ux,Active,1.7436,80 MHz,Arm Cortex-M4,1,0,,0,1,1,0
,STM32L412KBT3,STM32L412KB,STM32L412KBTx,Active,2.4156,80 MHz,Arm Cortex-M4,1,0,,0,1,1,0
,STM32L412KBT3TR,STM32L412KB,STM32L412KBTx,Active,2.4156,80 MHz,Arm Cortex-M4,1,0,,0,1,1,0
,STM32L412KBT6,STM32L412KB,STM32L412KBTx,Active,2.1006,80 MHz,Arm Cortex-M4,1,0,,0,1,1,0
,STM32L412KBU3,STM32L412KB,STM32L412KBUx,Active,2.313,80 MHz,Arm Cortex-M4,1,0,,0,1,1,0
,STM32L412KBU6,STM32L412KB,STM32L412KBUx,Active,2.0113,80 MHz,Arm Cortex-M4,1,0,,0,1,1,0
,STM32L412KBU6TR,STM32L412KB,STM32L412KBUx,Active,2.0113,80 MHz,Arm Cortex-M4,1,0,,0,1,1,0
,STM32L412R8I6,STM32L412R8,STM32L412R8Ix,Active,2.2493,80 MHz,Arm Cortex-M4,2,0,,0,1,1,0
,STM32L412R8T6,STM32L412R8,STM32L412R8Tx,Active,2.16,80 MHz,Arm Cortex-M4,2,0,,0,1,1,0
,STM32L412R8T6TR,STM32L412R8,STM32L412R8Tx,Active,2.16,80 MHz,Arm Cortex-M4,2,0,,0,1,1,0
,STM32L412RBI6,STM32L412RB,STM32L412RBIx,Active,2.517,80 MHz,Arm Cortex-M4,2,0,,0,1,1,0
,STM32L412RBI6P,STM32L412RB,STM32L412RBIxP,Active,2.517,80 MHz,Arm Cortex-M4,2,0,,0,1,1,0
,STM32L412RBT6,STM32L412RB,STM32L412RBTx,Active,2.4278,80 MHz,Arm Cortex-M4,2,0,,0,1,1,0
,STM32L412RBT6P,STM32L412RB,STM32L412RBTxP,Active,2.4278,80 MHz,Arm Cortex-M4,2,0,,0,1,1,0
,STM32L412RBT6TR,STM32L412RB,STM32L412RBTx,Active,2.4278,80 MHz,Arm Cortex-M4,2,0,,0,1,1,0
,STM32L412T8Y6TR,STM32L412T8,STM32L412T8Yx,Proposal,NA,80 MHz,Arm Cortex-M4,1,0,,0,1,1,0
,STM32L412TBY6PTR,STM32L412TB,STM32L412TBYxP,Active,1.9667,80 MHz,Arm Cortex-M4,1,0,,0,1,1,0
,STM32L412TBY6TR,STM32L412TB,STM32L412TBYx,Active,1.9667,80 MHz,Arm Cortex-M4,1,0,,0,1,1,0
,STM32L422CBT6,STM32L422CB,STM32L422CBTx,Active,2.3385,80 MHz,Arm Cortex-M4,2,0,,0,1,1,0
,STM32L422CBU6,STM32L422CB,STM32L422CBUx,Active,2.2493,80 MHz,Arm Cortex-M4,2,0,,0,1,1,0
,STM32L422KBT6,STM32L422KB,STM32L422KBTx,Active,2.2493,80 MHz,Arm Cortex-M4,1,0,,0,1,1,0
,STM32L422KBU6,STM32L422KB,STM32L422KBUx,Active,2.16,80 MHz,Arm Cortex-M4,1,0,,0,1,1,0
,STM32L422RBI6,STM32L422RB,STM32L422RBIx,Active,2.6657,80 MHz,Arm Cortex-M4,2,0,,0,1,1,0
,STM32L422RBT6,STM32L422RB,STM32L422RBTx,Active,2.5765,80 MHz,Arm Cortex-M4,2,0,,0,1,1,0
,STM32L422TBY6TR,STM32L422TB,STM32L422TBYx,Active,2.1154,80 MHz,Arm Cortex-M4,1,0,,0,1,1,0
,STM32L431CBT6,STM32L431CB,STM32L431CBTx,Active,2.4107,80 MHz,Arm Cortex-M4,3,0,,0,1,1,0
,STM32L431CBT6TR,STM32L431CB,STM32L431CBTx,Active,2.4107,80 MHz,Arm Cortex-M4,3,0,,0,1,1,0
,STM32L431CBU6,STM32L431CB,STM32L431CBUx,Active,2.3214,80 MHz,Arm Cortex-M4,3,0,,0,1,1,0
,STM32L431CBU6TR,STM32L431CB,STM32L431CBUx,Active,2.3214,80 MHz,Arm Cortex-M4,3,0,,0,1,1,0
,STM32L431CBY6TR,STM32L431CB,STM32L431CBYx,Active,2.2768,80 MHz,Arm Cortex-M4,3,0,,0,1,1,0
